code,family,name,category_id,category_name,first_page,printed_page,pages,label,context
TE11-B03D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-B03D - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WI,73” TE11-A04A 200 cm 79” TE11-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-B03D 150 cm 59” TE11-B04D 170 cm 67” TE11-B05D 185 cm 73” TE11-B06D 200 cm 79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D
TE11-B04D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-B04D - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES,79” TE11-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-B03D 150 cm 59” TE11-B04D 170 cm 67” TE11-B05D 185 cm 73” TE11-B06D 200 cm 79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D
TE11-B05D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-B05D - 185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”,85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-B03D 150 cm 59” TE11-B04D 170 cm 67” TE11-B05D 185 cm 73” TE11-B06D 200 cm 79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F
TE11-B06D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-B06D - 200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”,GHEZZA · CM WIDTH · INCHES TE11-B03D 150 cm 59” TE11-B04D 170 cm 67” TE11-B05D 185 cm 73” TE11-B06D 200 cm 79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F
TE11-B07D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-B07D - 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”  185 cm 73”,NCHES TE11-B03D 150 cm 59” TE11-B04D 170 cm 67” TE11-B05D 185 cm 73” TE11-B06D 200 cm 79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F 200 cm 79” TE11-E05F
TE11-E01D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-E01D - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCES,73” TE11-B06D 200 cm 79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F 200 cm 79” TE11-E05F 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD
TE11-E02D,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-E02D - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERI,79” TE11-B07D 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F 200 cm 79” TE11-E05F 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD ACCESSORIES ACCESSORI
TE11-E03F,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-E03F - 185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD A,85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F 200 cm 79” TE11-E05F 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD ACCESSORIES ACCESSORI INOX INOX ACCESSORIE
TE11-E04F,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-E04F - 200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD ACCESSORIES A,GHEZZA · CM WIDTH · INCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F 200 cm 79” TE11-E05F 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD ACCESSORIES ACCESSORI INOX INOX ACCESSORIES LED WATERPROOF LED
TE11-E05F,TE11,TE11,bimini,Bimini,29,27,"29,56",TE11-E05F - 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD ACCESSORIES ACCESSORI INO,NCHES TE11-E01D 150 cm 59” TE11-E02D 170 cm 67” TE11-E03F 185 cm 73” TE11-E04F 200 cm 79” TE11-E05F 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI DI SERIE STANDARD ACCESSORIES ACCESSORI INOX INOX ACCESSORIES LED WATERPROOF LED WATERPROOF CERNIERE Z
TE12-B03F,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-B03F - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WI,| 91” 260 cm | 102” 160 cm | 63” 195 cm | 77” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-B03F 150 cm 59” TE12-B04F 170 cm 67” TE12-B05F 185 cm 73” TE12-B06F 200 cm 79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H
TE12-B04F,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-B04F - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES,60 cm | 63” 195 cm | 77” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-B03F 150 cm 59” TE12-B04F 170 cm 67” TE12-B05F 185 cm 73” TE12-B06F 200 cm 79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H
TE12-B05F,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-B05F - 185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”,77” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-B03F 150 cm 59” TE12-B04F 170 cm 67” TE12-B05F 185 cm 73” TE12-B06F 200 cm 79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H
TE12-B06F,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-B06F - 200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”,GHEZZA · CM WIDTH · INCHES TE12-B03F 150 cm 59” TE12-B04F 170 cm 67” TE12-B05F 185 cm 73” TE12-B06F 200 cm 79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H
TE12-B07F,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-B07F - 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”  185 cm 73”,NCHES TE12-B03F 150 cm 59” TE12-B04F 170 cm 67” TE12-B05F 185 cm 73” TE12-B06F 200 cm 79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H 200 cm 79” TE12-E05H
TE12-E01H,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-E01H - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZ,73” TE12-B06F 200 cm 79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H 200 cm 79” TE12-E05H 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” AC
TE12-E02H,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-E02H - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HE,79” TE12-B07F 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H 200 cm 79” TE12-E05H 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACCESSORI INOX INOX ACC
TE12-E03H,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-E03H - 185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACC,85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H 200 cm 79” TE12-E05H 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACCESSORI INOX INOX ACCESSORIES LED WATERPRO
TE12-E04H,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-E04H - 200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACCESSORI INOX,GHEZZA · CM WIDTH · INCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H 200 cm 79” TE12-E05H 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACCESSORI INOX INOX ACCESSORIES LED WATERPROOF LED WATERPROOF CER
TE12-E05H,TE12,TE12,bimini,Bimini,31,29,"31,57",TE12-E05H - 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACCESSORI INOX INOX ACCESSO,NCHES TE12-E01H 150 cm 59” TE12-E02H 170 cm 67” TE12-E03H 185 cm 73” TE12-E04H 200 cm 79” TE12-E05H 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ALTEZZA 140 CM HEIGHT 55” ACCESSORI INOX INOX ACCESSORIES LED WATERPROOF LED WATERPROOF CERNIERE ZIPPERS TENDITO
TE13-A01A,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-A01A - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WI,vailable upon request.DIMENSIONI | DIMENSIONS CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-A01A 150 cm 59” TE13-A02A 170 cm 67” TE13-A03A 185 cm 73” TE13-A04A 200 cm 79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D
TE13-A02A,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-A02A - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES,.DIMENSIONI | DIMENSIONS CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-A01A 150 cm 59” TE13-A02A 170 cm 67” TE13-A03A 185 cm 73” TE13-A04A 200 cm 79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D
TE13-A03A,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-A03A - 185 cm 73”  200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”,ONS CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-A01A 150 cm 59” TE13-A02A 170 cm 67” TE13-A03A 185 cm 73” TE13-A04A 200 cm 79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D
TE13-A04A,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-A04A - 200 cm 79”  215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”,GHEZZA · CM WIDTH · INCHES TE13-A01A 150 cm 59” TE13-A02A 170 cm 67” TE13-A03A 185 cm 73” TE13-A04A 200 cm 79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D
TE13-A05A,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-A05A - 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”  185 cm 73”,NCHES TE13-A01A 150 cm 59” TE13-A02A 170 cm 67” TE13-A03A 185 cm 73” TE13-A04A 200 cm 79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D 200 cm 79” TE13-B07D
TE13-B03D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-B03D - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” PIEDINI No.2 piedini in nylon n,73” TE13-A04A 200 cm 79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D 200 cm 79” TE13-B07D 215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black ro
TE13-B04D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-B04D - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No,79” TE13-A05A 215 cm 85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D 200 cm 79” TE13-B07D 215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row-lock attachment pin
TE13-B05D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-B05D - 185 cm 73”  200 cm 79”  215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row,85” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D 200 cm 79” TE13-B07D 215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row-lock attachment pins. BOCCOLA No.2 bocco
TE13-B06D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-B06D - 200 cm 79”  215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row-lock attach,GHEZZA · CM WIDTH · INCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D 200 cm 79” TE13-B07D 215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row-lock attachment pins. BOCCOLA No.2 boccole in nylon nero. ROW
TE13-B07D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-B07D - 215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row-lock attachment pins. B,NCHES TE13-B03D 150 cm 59” TE13-B04D 170 cm 67” TE13-B05D 185 cm 73” TE13-B06D 200 cm 79” TE13-B07D 215 cm 85” PIEDINI No.2 piedini in nylon nero. PINS No.2 black row-lock attachment pins. BOCCOLA No.2 boccole in nylon nero. ROW-LOCK ATTACHMENTS No.
TE13-E01D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-E01D - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  F 245 cm 85” A B NETTUNO MARINE EQUIPMENT,o. Storage bag application on the Bimini Top. CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-E01D 150 cm 59” TE13-E02D 170 cm 67” TE13-E03F 185 cm 73” TE13-E04F 200 cm 79” TE13-E05 F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47
TE13-E02D,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-E02D - 170 cm 67”  185 cm 73”  200 cm 79”  F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59”,ation on the Bimini Top. CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-E01D 150 cm 59” TE13-E02D 170 cm 67” TE13-E03F 185 cm 73” TE13-E04F 200 cm 79” TE13-E05 F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47 ” ALTEZZA 95 CM HEIG
TE13-E03F,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-E03F - 185 cm 73”  200 cm 79”  F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47,op. CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE13-E01D 150 cm 59” TE13-E02D 170 cm 67” TE13-E03F 185 cm 73” TE13-E04F 200 cm 79” TE13-E05 F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47 ” ALTEZZA 95 CM HEIGHT 37”
TE13-E04F,TE13,TE13,bimini,Bimini,33,31,"33,57",TE13-E04F - 200 cm 79”  F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47 ” ALTEZZA 9,GHEZZA · CM WIDTH · INCHES TE13-E01D 150 cm 59” TE13-E02D 170 cm 67” TE13-E03F 185 cm 73” TE13-E04F 200 cm 79” TE13-E05 F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47 ” ALTEZZA 95 CM HEIGHT 37”
TE13-E05,TE13,TE13,bimini,Bimini,33,31,33,TE13-E05 - F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47 ” ALTEZZA 95 CM HEIGHT,NCHES TE13-E01D 150 cm 59” TE13-E02D 170 cm 67” TE13-E03F 185 cm 73” TE13-E04F 200 cm 79” TE13-E05 F 245 cm 85” A B NETTUNO MARINE EQUIPMENT 150 cm | 59” 120 cm | 47 ” ALTEZZA 95 CM HEIGHT 37”
TE13-E05F,TE13,TE13,bimini,Bimini,57,55,57,TE13-E05F - ALTEZZA CM | INCHES 115 | 45” 140 | 55” 95 | 37” 115 | 45” 140 | 55” 3 ARCHI | ARCHES 4 AR,TE13-B03D TE13-B04D TE13-B05D TE13-B06D TE13-B07D TE13-E01D TE13-E02D TE13-E03F TE13-E04F TE13-E05F ALTEZZA CM | INCHES 115 | 45” 140 | 55” 95 | 37” 115 | 45” 140 | 55” 3 ARCHI | ARCHES 4 ARCHI | ARCHES Mod. SPORT PAG. 28-30 TELAIO | FRAME SNODI | H
TE14-B03D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-B03D - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCES,NSIONI | DIMENSIONS 200 cm | 79” 155 cm | 61” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE14-B03D 150 cm 59” TE14-B04D 170 cm 67” TE14-B05D 185 cm 73” TE14-B06D 200 cm 79” TE14-B07D 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESS
TE14-B04D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-B04D - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON N,00 cm | 79” 155 cm | 61” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE14-B03D 150 cm 59” TE14-B04D 170 cm 67” TE14-B05D 185 cm 73” TE14-B06D 200 cm 79” TE14-B07D 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSORIES LED WATERPROOF
TE14-B05D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-B05D - 185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSO,61” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE14-B03D 150 cm 59” TE14-B04D 170 cm 67” TE14-B05D 185 cm 73” TE14-B06D 200 cm 79” TE14-B07D 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSORIES LED WATERPROOF LED WATERPROOF CERNIE
TE14-B06D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-B06D - 200 cm 79”  215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSORIES LED WAT,GHEZZA · CM WIDTH · INCHES TE14-B03D 150 cm 59” TE14-B04D 170 cm 67” TE14-B05D 185 cm 73” TE14-B06D 200 cm 79” TE14-B07D 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSORIES LED WATERPROOF LED WATERPROOF CERNIERA SU BORDO ZIPPER ON
TE14-B07D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-B07D - 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSORIES LED WATERPROOF LED,NCHES TE14-B03D 150 cm 59” TE14-B04D 170 cm 67” TE14-B05D 185 cm 73” TE14-B06D 200 cm 79” TE14-B07D 215 cm 85” ALTEZZA 115 CM HEIGHT 45” ACCESSORI NYLON NYLON ACCESSORIES LED WATERPROOF LED WATERPROOF CERNIERA SU BORDO ZIPPER ON EDGE TENDITORI STRAP
TE14-E01D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-E01D - 150 cm 59”  170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B C,A) 200 cm | 79” (B) 230 cm | 91” 175 cm | 69” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE14-E01D 150 cm 59” TE14-E02D 170 cm 67” TE14-E03F 185 cm 73” TE14-E04F 200 cm 79” TE14-E05F 215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda.
TE14-E02D,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-E02D - 170 cm 67”  185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metr,30 cm | 91” 175 cm | 69” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE14-E01D 150 cm 59” TE14-E02D 170 cm 67” TE14-E03F 185 cm 73” TE14-E04F 200 cm 79” TE14-E05F 215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda. ROPE 10 meters of ro
TE14-E03F,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-E03F - 185 cm 73”  200 cm 79”  215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda.,69” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE14-E01D 150 cm 59” TE14-E02D 170 cm 67” TE14-E03F 185 cm 73” TE14-E04F 200 cm 79” TE14-E05F 215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda. ROPE 10 meters of rope. PIASTRINE TENDICO
TE14-E04F,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-E04F - 200 cm 79”  215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda. ROPE 10 mete,GHEZZA · CM WIDTH · INCHES TE14-E01D 150 cm 59” TE14-E02D 170 cm 67” TE14-E03F 185 cm 73” TE14-E04F 200 cm 79” TE14-E05F 215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda. ROPE 10 meters of rope. PIASTRINE TENDICORDA No.4 piastrine te
TE14-E05F,TE14,TE14,bimini,Bimini,39,37,"39,58",TE14-E05F - 215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda. ROPE 10 meters of rope.,NCHES TE14-E01D 150 cm 59” TE14-E02D 170 cm 67” TE14-E03F 185 cm 73” TE14-E04F 200 cm 79” TE14-E05F 215 cm 85” ALTEZZA 140 CM HEIGHT 55” A B CORDA 10 metri di corda. ROPE 10 meters of rope. PIASTRINE TENDICORDA No.4 piastrine tendicorda in acciao in
TE15-B01B,TE15,TE15,bimini,Bimini,41,39,"41,58",TE15-B01B - 110 cm 43”  130 cm 51”  150 cm 59”  170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES,| 67” 170 cm | 67” 145 cm | 57” 175 cm | 69” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-B01B 110 cm 43” TE15-B02B 130 cm 51” TE15-B03B 150 cm 59” TE15-B04B 170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-E01B 150 cm 59” TE15-E02B
TE15-B02B,TE15,TE15,bimini,Bimini,41,39,"41,58",TE15-B02B - 130 cm 51”  150 cm 59”  170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”,45 cm | 57” 175 cm | 69” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-B01B 110 cm 43” TE15-B02B 130 cm 51” TE15-B03B 150 cm 59” TE15-B04B 170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-E01B 150 cm 59” TE15-E02B 170 cm 67” TE15-E03B
TE15-B03B,TE15,TE15,bimini,Bimini,41,39,"41,58",TE15-B03B - 150 cm 59”  170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”,69” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-B01B 110 cm 43” TE15-B02B 130 cm 51” TE15-B03B 150 cm 59” TE15-B04B 170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-E01B 150 cm 59” TE15-E02B 170 cm 67” TE15-E03B 185 cm 73” ALTEZZA 11
TE15-B04B,TE15,TE15,bimini,Bimini,41,39,"41,58",TE15-B04B - 170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES  150 cm 59”  170 cm 67”  185 cm 73”,GHEZZA · CM WIDTH · INCHES TE15-B01B 110 cm 43” TE15-B02B 130 cm 51” TE15-B03B 150 cm 59” TE15-B04B 170 cm 67” CODICE · CODE LARGHEZZA · CM WIDTH · INCHES TE15-E01B 150 cm 59” TE15-E02B 170 cm 67” TE15-E03B 185 cm 73” ALTEZZA 115 CM HEIGHT 45” ALTEZ
